,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
TCGA-ZG-A8QW-01,-2.4709240728957123,-0.3073528498618062,-1.2471628434709516,-1.1527830425637833,0.9617460517544931,0.9122223912715054,3.776225966411659,-0.850419287875028,-2.0219839952338554,-2.1978272949649016,3.084642180667062,3.9192308649231724,3.144087407774122,-1.281005812348485,1.7053885717908475,2.8025518232013913,-0.8209012624248668,-2.041021177315614
TCGA-DU-7302-01,-3.2824976294524433,-0.33429163696923786,-2.356199844248032,-5.795228739074621,-1.9073355655226123,-0.7668786658738084,1.94328138492956,1.837734777873285,-2.6815933747205714,0.3390535873013289,4.425420205545153,-4.219668692864449,0.3870646061416045,6.056100063601386,2.309183847739911,-6.516590372765394,0.4560064857649794,1.614102662866033
TCGA-DJ-A3UX-01,-2.5805896081768354,-0.1284649233945347,-1.66600430101372,-1.4626514223536398,0.7258210610307714,1.6504712534782315,-0.6176864843991933,-4.636323028545325,3.8135150704634997,-1.5597287024417121,-3.2379708695582603,5.453053444743536,-1.3727438202499442,2.1165831405921964,1.2144322874514712,-1.9592045652568821,1.9666447898202855,0.3846900578341078
TCGA-EI-6512-01,-1.3382373374317882,0.13898690591830956,-0.709597511050559,2.196156304653977,-3.9062474409637047,-0.8620128899930452,4.708203596043484,6.586581036068053,0.3177879595054188,1.75987234985384,-3.8689012778880785,0.9692040682761707,-2.4393268991362342,-3.364647320437813,-1.5797480261503545,2.838900988817511,-1.6325567596284767,-1.097076583397067
TCGA-J4-A83K-01,-2.7383473393114244,-0.44105109426802325,-1.4088816206039374,-1.8411974061780465,1.4136547558411807,1.7135537819994804,2.845907604937657,-1.2824724728826449,-5.02103967533061,-2.7296799703467354,2.8843740030364393,3.1620190512177295,3.4818903261833167,-1.6261023848301777,2.7327573854928944,2.6798038649040654,-1.1107929451794596,-2.429947204469937
TCGA-HZ-7922-01,6.135337464474491,0.009003612072616069,5.334997025028138,-0.9486938006215186,-4.580716757815362,-5.318492229002314,5.127791679168101,1.2811226880210889,0.335905525185796,-5.448708714171422,-1.481581119231699,0.5128623913263193,-1.0955422894785154,6.140563742502525,1.3738760965434595,-3.924315310176843,1.3476016487464997,-0.13908191564701886
TCGA-DD-AACA-01,-1.4070488161142236,0.8104724244503696,3.372924722318033,7.661928207523383,-4.996086496073792,0.3281063116765645,-2.2356785742056364,1.7796066078504278,0.42625024245976784,-0.17226642769061593,7.0499837191216645,2.473052340881452,-2.3878166253239215,3.4821116666326093,2.192816240373303,2.87467289527013,0.07762648851087428,-0.045835470342367145
TCGA-QG-A5YX-01,1.0998683456811575,7.794836216636234,-0.6040949364566688,2.6796867679201637,-4.56706017834761,0.34260583006623063,4.217287463000339,3.4128506066563324,-2.8058514309514626,0.4883385334059078,-3.0364774720501626,0.08543089207279009,-2.4867632712304393,-3.687816694392764,-1.4350993219909745,-1.4855368948679297,-2.207369474330636,-1.4571983645806592
TCGA-ZG-A9MC-01,2.3638082208084694,-3.518014062339168,-3.9506093678824543,-2.2572101192356584,0.5181531362061753,1.0864556895590094,3.8251494892393274,-1.2376289235559836,-1.1621629735867243,-4.847746629563637,2.016859847211076,1.8474511045525719,2.190215292568859,1.5688035497980337,1.5603853901830695,0.3720273897480106,-0.7931557108489744,-1.5488530421973026
TCGA-BR-8372-01,-1.2874043426589779,6.608549628019838,2.818900454546007,0.47929986817007064,-2.610596990346943,0.07262810230838122,3.5884785675867694,1.772504785887337,0.6110913281045308,1.3764610168930302,-2.180000530192779,-1.6604317967764899,-3.6426189070919026,-6.134282814410246,-2.0627752500524696,2.4650901456104632,-1.1025561120814378,-1.4598878139644849
TCGA-HC-7742-01,1.3789475313048343,-3.3164289694571045,3.2836765797623846,-2.6757039618760787,0.013794486209525664,1.8562920634037068,2.4617485095347096,-2.6058798000922083,-4.356039095494026,-5.8211726715451855,2.956612421188856,1.3944000779865322,1.7773256843167966,-0.5013837351816635,0.3857391124592825,-3.5701329531244173,0.29774876700147224,-1.4113516768277619
TCGA-64-1679-01,3.775399742154521,-3.1097999456248235,-3.0029124899854738,0.4683375808409223,3.576314939531965,-4.260028271282928,1.2276679805312998,-0.25298996887844377,1.733953842271531,-3.4075388661065653,-0.5638228629879392,0.6905785840072315,0.004290415612758115,-4.519277162544803,-1.641765758070355,-2.7062831815093618,0.24287556851335418,-0.6047149321588878
TCGA-CV-5976-01,2.225233541026261,-2.9737324280226254,3.404081730928125,-5.628118436091869,-0.5442330191350153,-3.2975278640134653,-6.204438326986755,5.020295170492861,-0.4984626297816126,-2.199930317601461,-1.3843360230119568,0.8019357894398805,1.8907967317141228,2.013696671220326,-1.9293492957378857,1.6348247480068745,-0.8071368853366133,0.5061711207301204
TCGA-2G-AAFZ-01,0.23874826799396046,7.699050009251094,-0.7911951447696044,1.8129495447429975,-2.304165024598334,-0.4267742215989806,4.239297140706406,1.4620857176811286,-0.7519773986371117,-0.49034205452129326,3.255733769615805,2.2825066946110537,2.0967643801448688,4.430441328368077,1.0604896888571358,-5.198180188419876,1.192551066205766,0.1410704497902877
TCGA-LN-A4MQ-01,5.618619722434312,-1.6233033157073296,0.6020323501676749,-3.9421228519291343,-1.8754732036983288,-2.477961168139119,-2.7986615684793437,2.021825919998941,-3.070929575966015,7.480093627597017,-1.0132825509142,2.08298721886599,1.90012731815091,5.650362982238554,2.414678203587997,-0.8305952495683246,-0.6475502836379569,-6.702027588205685
TCGA-CV-6948-01,5.165840009594451,-1.4464176581747217,-0.4697348511234314,-6.15940612319103,-5.0706881153168215,-3.493712923289052,-2.990301125862689,0.9556206175639469,0.9686376861345456,-3.8982616077445935,1.105909659680902,-0.26886826048491685,-0.919492886273917,0.9513217979123378,0.281732620676644,0.0393896869653889,-0.586253692159299,-0.22404508717519314
TCGA-K7-AAU7-01,0.9307364622386335,-3.64185021045877,4.481040096332967,5.81228157410995,-5.363750520205734,-0.40984756747918266,1.538731678680394,3.091051102062779,2.112616292667572,-2.1554655925476123,5.089585497716854,3.5464758630156252,0.7901296763864357,2.9883323249484817,-1.4285432757740992,-1.826793976214254,0.7575909587429315,0.12837126719510372
