,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16
TCGA-HC-7077-01,1.010184318093631,-4.819378207598298,0.5017463480737642,-1.3826874898072519,1.1184886735684862,-2.5130899654766155,-0.9267728520890189,3.3037931730402956,0.12250146445399605,-0.37068212182528737,-0.7989579535675644,0.449524625677289,-0.5668233987499599,-0.6042513443636328,-1.812315852990649,-1.914294049459984
TCGA-G2-AA3B-01,3.0251282209392003,3.251428796443907,0.6278063656805218,2.79740833152296,-3.430550682836382,3.7881006091976954,4.9093179291070115,-0.9054427972797077,-7.267429618457775,1.9053750864697956,-1.1503361993408394,0.2326059605767735,0.3382558651584591,3.5840760026537324,-0.5705509759709422,2.608578877649579
TCGA-CH-5769-01,-3.448953516961981,-1.8795829958273018,-0.12424487561698093,-0.4593053165818263,0.8329666757340182,0.0670091040363536,0.4014938597077873,-0.7188258904657773,0.3538667360811958,-0.0640516522502758,-8.426684223171337,0.1537220010909187,-0.08029452921001262,-0.20510602322776755,0.3770019705124224,0.24090757346865516
TCGA-DJ-A3VA-01,-2.1526561287382817,-0.9152220462347292,-1.4290974871810436,-0.5919143176555834,0.8971591055896299,-0.29884335707998416,0.4335472176780641,-0.3998576405700074,0.04230500427251531,-0.08450627103695808,-0.18933902565167748,0.24428315228252143,-0.062091318090203226,-0.408235150301993,0.35101416680932734,0.39306280827033246
TCGA-BH-A0DG-01,1.175759523134872,-4.632331722981084,0.04815313218946329,3.438499312092469,1.0783707514326797,7.236721085112138,0.6143259481660277,-1.9233360473005923,12.294968845528144,2.238418771421873,-0.955067635743051,0.5166604600614654,-3.754447428510306,-0.34786299700460604,2.938701661530181,-1.7024396490695461
TCGA-EI-6511-01,0.16874061964714976,0.7623134383812986,3.6413892787582327,-1.7039745274769902,1.1036941545449106,3.5722580830640247,4.516006683649316,0.6162986460137146,8.661517739880312,-0.5446616531178571,-0.09806845631258453,0.3004674291374042,-0.16373792439991364,-0.6344210223447131,3.6562751573585786,-2.4081697826719806
TCGA-G9-6499-01,-0.7117401453843527,8.145499237711618,-0.7606312020351343,3.638882104552966,1.014302107219248,-0.205647631241234,3.1234894380555116,0.05906392353907261,0.31870835451822477,-0.5049972653261202,-0.31529952254446786,0.21575941443959373,-0.04202794007209708,-0.9534048574162944,-1.7298174590448783,-1.2642994030464811
TCGA-VD-A8KK-01,-2.6090815871383968,1.138316954420509,10.873771017886686,-1.957293248242585,0.8606860640016928,-2.300561783264441,0.4018950875964301,0.634194654883493,0.3919129282847843,-0.2533432682017589,-0.4935372687572492,0.20576694615233512,-0.7448052842132262,-0.2145155978106187,0.4466528309249537,0.14661056340596856
TCGA-AR-A2LL-01,4.958719078935757,0.4181657731915616,1.217753900355676,2.3885100454235073,1.4214532767390011,0.24112221917263557,-1.9352362552642561,-0.39139637983050835,-0.9065282894066351,1.8206149489282266,-0.6498670576367117,0.5786206353263796,6.318020590760841,-0.16367004304977695,3.04342458254722,2.7670533639905592
TCGA-E6-A2P8-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-G9-6365-01,-2.184221988114172,-0.8964516272125324,-1.4419326169468365,-0.5843871663636426,0.8656929628078314,-0.279986699927882,-2.436231583395655,-0.45392408945361323,0.2118360566963452,-0.08420573321970924,-0.21085144640585682,0.27644198668469877,-0.054558753967756,-0.3867439343296826,-4.441055908760828,-4.311425376619275
TCGA-GU-AATP-01,1.7700564091084368,-2.9050613252169986,3.7813834125428687,-6.799978110692158,-3.5548486127119325,-3.61623239896401,2.1132232433348452,0.2329829964969651,0.48071013798744266,-0.6545897557003827,-0.4577587391024913,0.266831254015534,-0.6257874182640049,-0.6505039608095098,2.903037667964242,2.2786677759058027
TCGA-G9-7510-01,1.9955168288906202,-2.849746591771228,4.089881387217266,-2.0603999431901383,1.1933564485138983,-3.6237662606293015,-3.4967940996188394,0.023491291703657362,0.5010529747402296,-0.5764660688830427,-0.4131798366478257,0.4762952146501013,-0.6957410874386016,-0.7385011441817346,0.4263147545143567,0.09176559880286281
TCGA-RW-A686-01,-2.1291279250477335,-0.8213536879369389,-1.3547248231132505,-0.6065891050538584,-2.2128983068929906,-0.26828541207735085,0.5919912995014676,0.020660020067618606,0.25363476769645193,-0.18113507623168162,-0.31742405056894996,3.862376298054053,-0.0366560583794407,-0.47095975532368484,0.35560998275567474,0.21498206231817832
TCGA-QF-A5YS-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-4H-AAAK-01,1.749451769101495,-2.111643403129512,4.143282710896421,-2.0328128379515173,5.9667184869979835,1.1287718911063451,0.27941243885386696,-0.34661228232018026,-0.8237253185336616,-0.5108727575634846,-0.38907725486920225,0.5865921265821923,-0.6628559118582878,-0.6354071708282181,1.1653749668737705,0.11896979705134914
TCGA-C5-A1BK-01,3.819050604664298,4.065008171737862,-7.641250432623328,3.5631011569973072,4.4701103070689046,-1.620853350258298,0.5030186267268821,-1.095036266095912,0.13775656433716266,-0.7238511897147274,-0.21009721183153457,-3.1537894136273397,-0.12786087580850872,-1.391498678523035,1.0241582841443158,0.7977235804874151
TCGA-3C-AALI-01,-1.2487178086129154,8.067901086873123,-1.3915429345888384,-5.821272323342943,-3.8419261895550654,-0.15461449717830414,-3.404734840762362,0.3666005371681197,0.37241396502197754,-0.5216978734678452,-0.238976242017728,0.0901961877572596,0.13717972276081744,-0.676965840175458,-0.11437184242875607,-0.23079292878865576
TCGA-UC-A7PD-01,2.3836686025740437,-4.9227283908912804,-8.204434933914987,-0.6814549257146427,6.029048083950781,-1.733224469102256,0.331594267559875,-1.1596791073317858,0.07915607524480064,-3.070095213636001,-0.06127994813120869,0.6261653883748219,0.18326219996042406,1.9025726107500893,0.8240731539034883,0.711328409698094
TCGA-J4-AAU2-01,-2.1430327303775494,-0.8625415488111419,-1.4859504709866225,-0.588309750550835,0.8695737108249524,-0.28679932732717606,-2.3815684637137498,-0.44554644236884283,0.19930294439683632,-0.08791967225876933,0.0980862887316042,0.277148276983194,-0.061088579256947974,-0.39194970811816887,-4.339811917128276,-4.23204681651497
TCGA-44-A47G-01,-2.1731233034555157,-0.8983459824395091,-1.4367189116792691,-0.5871621687548014,0.8957246378633098,-0.30420777320937237,0.43288684599310123,-0.41858117516168586,0.10311231433092662,-0.0823700613487509,-0.19570054924715208,0.2430373969635515,-0.05251339647808067,-0.4064534445198359,0.42186103905042627,0.31294298152825684
TCGA-BR-8589-01,0.690055306261692,1.7107735572661518,-4.643605151422003,-0.8857740607768044,1.1045815151101994,-0.42296427964979333,0.49985785501181784,-0.3368520024269286,0.1257691941533786,2.43803439499885,-0.13112946221591873,0.3605425283037937,0.8661028988759035,-1.1639430208341155,0.5380053281295432,0.4611623272356865
TCGA-B0-5695-01,0.784970110236336,-5.1436021657062305,-0.47311354223480884,-1.2259704698000637,1.1365819779996738,-2.402460208411777,0.5043379628523013,-0.5321793967601871,0.26362110740444394,-0.31889518209305173,-0.2572642108127899,0.40127893066658943,-0.5041547765371451,-0.5926676463962349,0.6371624036499022,0.3696601503550366
TCGA-DX-A3U6-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-VS-A9UZ-01,0.7156965223494418,1.6060342264567686,-4.6594324438499,-0.8872491088043751,1.1180294500606285,-0.9590604332218805,0.506096829289134,-0.44333078340754245,0.2617620068622346,-0.422026449470459,-0.12768179092146742,0.3493526347530035,-0.04991611064951059,-0.8397077155987309,0.5458623540806689,0.477272249744588
TCGA-KP-A3VZ-01,7.542294516605475,-5.759371403215016,-10.707315121608312,-6.294137845386743,-1.3789064499266968,0.683563565556126,1.3689154540147235,-1.4481595196871717,1.9311590810779675,-3.8141021902881924,-0.8467772321070912,-1.459359306812668,0.15816159735637034,3.910855425933778,-6.22696931222663,-3.1469787052720624
TCGA-2G-AAGA-01,-0.6999752348280044,8.136684294289791,-0.7508776483675041,3.635378134006625,0.6996543317909679,-0.30129228456887985,-3.47512928803715,0.04205882375986225,0.28137722263790005,-3.4326842473840737,-0.340542796912452,0.5832348346974744,-0.4166276659828254,-3.351230818619091,0.19713743790805452,0.40154794344720784
TCGA-CQ-5329-01,2.076784019671965,3.803161754310596,-0.04898673000072998,-1.7549116231108774,5.984573878868416,-2.5645205152828368,2.882682639615896,0.500691126962464,-0.08632663469448751,2.3203081599717645,0.12795779963869153,0.5536230863527598,-0.31757679112249776,-1.0606762736804918,-1.471342322737351,-1.3213106716721468
TCGA-ZN-A9VP-01,-5.106473560157312,3.3200410033969256,-2.5085955002786835,0.058557119256996935,-4.112750493108909,1.7865104350176557,0.6141758944072446,-0.5606758068326159,0.06542242215815064,2.9402739114496868,-0.2283257286509609,-0.06871246913223497,0.7810578374314362,2.075846001069328,0.08570808803172002,0.1579319663349901
TCGA-EL-A3ZP-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-CN-6020-01,4.724721830176408,1.3390090310355878,1.2829725006478452,2.4069323231287547,-3.338024199800515,6.5205343797919735,1.981405076087696,-0.825210246257665,-1.8968719498083328,3.603818745854695,-1.084717613202135,0.37182384640744914,-1.4760810393002775,1.0842177613355712,-3.1089215999265756,-4.743303010807358
TCGA-2Y-A9HA-01,2.0042955593375624,-2.872364922205883,4.067341680936113,-2.0592664834940675,1.2150812459034674,-3.7253122317193563,-0.8952670552850573,-0.03641122270511437,0.5311001362951372,-0.5186491692723922,-0.38165706111901976,0.4524337724585308,-0.4989946970118223,1.8477061924097227,-1.7139969023392962,-1.902031999854212
TCGA-DJ-A2QB-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-FD-A43Y-01,3.84414471235807,-2.1996134459127483,-3.357024973614514,3.212132359307426,-0.29415462630698797,-0.6546922591113288,0.7474009417059545,-0.7554753006432606,-0.27022983873922746,2.1329577478422412,-0.5017649971116894,-3.251852037149854,3.205574635210022,0.5403594276481521,0.8307075193520067,0.7445668110243171
TCGA-BH-A0E1-01,-3.639963624517793,5.668163173430021,2.4499079642944115,3.9479037436379336,0.76951907796637,0.4591057459224201,0.4638228245981223,0.03723572451895151,0.2428177319946952,-0.1615945814812834,-0.408926604577047,0.13002058015414159,-0.05044782774347507,-0.5215023736336214,0.3903492701274351,0.5036585975051192
TCGA-B9-A8YI-01,-2.174197427046014,-0.8982853677472367,-1.4369166822414816,-0.5869234729894073,0.8957068925235634,-0.3033400139154297,0.43256385115935236,-0.42096517551632207,0.10605785293421142,-0.08223584782205239,-0.19754137441307482,0.24291298098413583,-0.05299887869765288,-0.40623229871407046,0.4213175860538564,0.3124187226842685
TCGA-TM-A84C-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-02-2485-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-S3-A6ZG-01,-6.51601719215238,3.1616839458293793,5.652397175009602,4.248153519380946,0.518841734769758,1.0815171046903787,0.19651215309004472,0.18290403384483656,0.1733771531180216,5.962622430612291,-0.40422431518081975,0.058429583390968924,0.3522560194893418,2.1531609439772827,-6.611645973588658,-6.166041187683405
TCGA-EO-A3B0-01,-3.904806740331901,5.617524378674092,2.1435893197195246,-0.7834629972179751,0.7485029575750265,0.46856162612665025,0.38253556553673557,0.20921459699369954,0.16658733292778108,-0.10111337783255575,-0.24904291171015933,0.11931162620155485,0.053571458092228005,-0.3407721323310748,0.28097582067874793,0.25517119157742957
TCGA-CH-5750-01,0.8596187500529262,-6.137547865636015,-0.5784607643381314,-1.2088987634872879,1.1588808094305014,-7.3942068292950305,0.49256317406125605,-1.2647574844226048,-18.255859189668403,-0.2260203763503859,-0.4532398698310983,0.39484912695237945,-0.5985612940551188,-0.5761220109348808,0.13036891895138703,0.889257539332937
TCGA-CK-4948-01,0.901630646644864,-0.5975826402233694,4.049955300576898,-1.8831414648819818,1.1681822862755973,9.17670347293685,4.50589500726077,-1.5867297623047996,-0.5364638823337373,2.1246965938942766,-1.2641019792280064,0.3370078027838925,-3.031701002049574,-0.35687667660015776,2.4695941095335256,-1.1319252980730803
TCGA-EJ-A65B-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-WY-A85E-01,-3.3811351162929895,-3.6069677165062557,-5.836142642688298,0.2924317246279781,0.755931152561188,1.6422572828356818,-3.633021412413754,17.844257611681464,-0.9872342621911495,0.15614197667721533,-1.8545048996273508,0.2688225099806324,0.33560512961819605,-0.2844692979544908,0.07237229126649256,-0.05361596303052984
TCGA-39-5037-01,6.649780095910562,1.846239067065811,-0.6485485664665844,2.234044675357358,-4.747047575592329,0.2628544381055998,3.648934635739543,-0.16304718852812586,0.003576750696483901,4.196212414506018,12.628975348452288,-3.435869551862947,-7.703670608576121,-3.3867572172941993,-0.5027702306977043,-2.1485942127374345
TCGA-XJ-A83H-01,1.8630705776125176,-2.313092858578219,4.1166188348141315,-2.0491327937500903,1.217409201711216,0.041581328815285784,0.5166193594462537,-0.28547069135614267,-0.9847111833559006,-0.6110704133467284,-0.5231720524264948,0.42541249081629257,5.084820454374279,-1.7633888878651218,0.7076247213189728,0.339610497139728
TCGA-QR-A70E-01,-2.439019762035292,-0.9490167752073702,-1.7432607366665243,-5.318290495353096,0.874688233047762,-0.29400449761410197,0.35128586140247875,-0.24917106237756462,0.029568775442573768,-0.021800997878177634,-0.03766073547679881,0.23221065399324362,0.05172967234180323,-0.22562737162051888,0.31192452653425523,0.06398435194489156
TCGA-ZG-A8QY-01,3.088906926383732,-7.730079874028828,0.5431589766159418,-1.7751220892613795,1.297864629175832,5.6350527512506146,-2.2679902330224615,-1.6517917494561767,-0.9753792884180481,-0.7030004903409526,-0.8728628282874535,0.5482709124086591,-0.6858172272161767,-0.7460625254798222,-3.5025439097835944,-4.676382678949549
TCGA-VD-A8KL-01,-6.747522617638303,3.1085317850260834,5.353279388985082,-0.49152160953963386,-4.204147164436275,1.111597059295453,4.570073455967938,0.32947661319601024,0.09997534990425806,2.9645485877694977,-0.4820809241081001,-0.18118388396965324,0.0733960504997092,-0.1641154106097046,0.31486970697455063,0.22708100342151238
TCGA-28-1747-01,-2.1691377872348565,-0.9026151582653227,-1.4514914304276165,-0.5862815205795429,0.5684487829773753,-0.33020251536874473,0.4396038745810297,-0.4539952876870066,0.12145323170901366,-0.05766840020153819,-0.175627695018094,0.6237335780331379,-0.009470109140917886,-0.42234750876898225,0.3926038166428731,0.29232018401419696
TCGA-S3-AA12-01,1.5142765356847445,-1.7540616668986149,4.031981949473999,-1.9788088859069806,1.1944337629617334,1.4447811517589122,0.48435704167212135,-0.3987636489660965,3.589334850108572,-0.6462562515169321,-0.45583133665684494,0.39989197879023275,-6.4931596064666435,0.2910416666730298,-1.7479120695593966,2.9125819926020124
TCGA-CH-5791-01,3.438712822869161,-1.8812197295149253,-3.625118089104323,-1.5030307048988112,6.096476311865421,1.7879933642234596,0.3317246949894868,-0.8524873388008759,-0.9556111721073787,-0.5978442003403363,-0.16494781589454738,0.6607692814455765,-0.32728977626498795,-0.9495464602395478,1.1972063090839036,0.3046578015962913
TCGA-P8-A5KD-01,-5.0175196416125925,-3.404776193461643,1.7948721901226954,-0.2967932135291902,0.665267865387156,0.3076428366349613,0.35692113799956027,-0.21498655695757546,-0.1531699317561508,3.1190465323645076,-0.18842105598546272,0.15219479989404366,-0.026807241416474108,-0.14626341954829708,0.2734933720704471,0.16369003466599258
TCGA-OR-A5J8-01,-5.295645844234433,-6.9425830026793,-2.3762749941623382,0.3218112980814763,-4.088943747512813,3.419030922449991,0.6368177876451916,-1.2123585833797392,10.493576147997478,-2.5609252938809783,-0.5742307358586713,-0.024257144940479772,0.5868317169541905,2.7242277298603517,1.7347984736800897,-1.5593499374451387
TCGA-HN-A2NL-01,-1.5068525455797592,6.730353216269351,-3.7825209787824416,4.2077243403891496,-3.806754836673801,0.8284663527094477,1.9048957361868462,6.454071914069099,0.7682066939039139,2.341533945650183,-0.640125118700857,0.027304768631985225,-0.09513932977440626,-3.676747254488872,-4.198908925683451,-3.892590158083116
TCGA-DD-AACL-01,1.082579985869742,1.7965246635358878,-3.917850627049539,3.773902785163738,1.1114678203127055,-1.0155240978655302,-3.432690739060949,1.0888159226280723,0.24533582365432496,-0.5063152187246586,-0.5394661529345013,0.40451981988430996,-0.18440251016517567,-1.0286796999859813,0.3579565919058009,0.47048043525803973
TCGA-TS-A8AI-01,-4.100796805854194,-2.477194903272441,0.6014682724181253,-0.3981961596419068,-4.017373755279806,0.2083589356773972,-0.8076538089231367,-0.8783388697616313,0.5097362496795321,0.024693996677526045,-12.694030885432193,0.010773003872043286,0.001646378228353783,-0.20557648228524258,-2.2230348450325175,-2.226801629924808
TCGA-77-8148-01,5.439791968908579,1.8800542234810396,0.43796504344849785,2.350675106103171,-3.31333519006862,5.286291147444574,-3.086004230031016,-0.6484928602639061,-1.2616196714165864,2.111138586122534,5.076036551869088,0.4341608842551866,-0.03519491062158316,0.7787474118353854,1.1072339419116102,-0.20019460175698797
TCGA-AO-A12A-01,-1.6310193075622001,-0.798652947267183,-0.8307587898508234,8.87408576925116,0.963622316023009,-0.36160142074452534,4.6277768696070645,-0.6765108548697771,0.21992600214653663,2.719431854811173,-0.46900417472558664,0.23606944638451732,0.12137949269948983,1.6133323830893838,0.9243602323173686,1.1207922489359265
TCGA-SR-A6MY-01,-5.321030734489877,-3.4468603378334666,1.4714136706538572,-5.018783277936781,0.6528671384602822,0.3610553100697056,0.2783865258181586,-0.22380802690579257,-0.1293397404152617,0.3174111357962385,-0.05153784366536393,0.12618673135139075,0.05593983717524237,0.20536670586329225,0.18933374725332075,-0.10071085671125342
TCGA-A2-A0YM-01,4.522017100737596,1.4958847685634913,1.2238911343725758,2.452466481191215,6.1895461024897775,6.836483687058409,1.5864516526099661,-1.2061770837839338,-0.8458349711542313,-0.9530316100164348,-0.7143084040411097,0.6661725601544154,-2.7667238832352172,1.7645734389199237,-3.4452693486619372,-3.531489243888695
TCGA-AA-3662-01,-0.07248002861136008,-1.9184170556234892,11.932928469258115,-2.5484734255287798,1.1161449830747034,3.1919560121025397,4.481959978773478,-0.1534631063300902,-0.8899913201110904,-3.5371209651339055,-1.0058677955064155,0.27903561628018597,-4.577569026974974,-2.2016331481972347,1.6642839263384814,-0.356571792586459
TCGA-IB-A6UG-01,4.735824314141256,1.1774680211691742,1.273616455533438,2.410012582360422,1.4248447215740099,5.241466949022009,0.6883418408986407,-0.7666713826984793,-1.764143322519208,1.7947013490401018,-0.8528811228930004,0.5374758818047178,-0.10387255328054512,1.015620110949139,1.6318855087755713,0.0477293632934353
TCGA-5K-AAAP-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-78-7147-01,3.0196037187468243,0.8196726369371228,2.9386604776236456,2.6183850114920104,-6.612368668081963,2.718873663178135,-1.5001808878623095,1.979677187900044,3.1492722859737228,1.7660778483608595,10.902558162355426,3.9542310164511134,-0.0763360250234842,1.1370393914912433,-1.803429988582807,-5.636427997713674
TCGA-DJ-A2QA-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-G3-A5SI-01,-0.6871596064493383,1.4241326157159946,3.4104395649573647,3.3104917330553376,0.9949299510263679,-1.6369061421024746,-0.8859270617468172,-0.08961700119531964,0.44252455547280284,-0.34265199321270623,-0.47618372369156886,0.3054973094423149,-0.1508987626719442,1.8528679633854335,-1.8200685808709691,-1.7118973572763463
TCGA-IB-7887-01,5.9296729151232865,1.2546937641529,-7.00967594276276,-1.7154877883342492,-4.871295526288255,1.4203417846630362,0.9353614386605977,-0.7744971419613136,5.5250628098513515,-1.225265057035167,-0.6013841361240565,-3.3826965033751684,-0.5708975075998789,-1.5745052754064737,-2.8867530426771855,4.31921244688869
TCGA-44-3398-01,-2.1736571855060083,-0.8984065982381134,-1.4372838288258483,-0.58697564818372,0.8956307094184175,-0.31413381055379974,0.4470317286020368,-0.4163084488119562,0.09020547728994101,-0.0259097308102939,-0.19576038387305852,0.24307539830105,0.2972290073954286,2.1448160309942415,0.4283561042792204,0.354828187522896
TCGA-VQ-AA6D-01,0.13080146324526162,3.8721635124572304,7.409766652593045,-2.202762538900284,7.345470281219558,-3.0570428847834563,5.3848059296118995,0.19375193149759656,1.387561667522975,-0.39161492576466916,0.7388801991364625,-6.991026721569427,-0.6876218735740127,-0.5136439464342273,-3.2023976034116917,-3.8046858287893786
TCGA-DD-A113-01,-0.6008362003900727,-5.32601886891328,7.594514322060228,2.967744496897459,-3.7202569401656347,-3.025102648925471,1.9317385366045492,-0.2617506808907733,0.6344632445752607,-3.3011948321889735,-0.8635064353350085,0.16324146417666904,-1.0037509771946376,-0.3581841953207748,-3.982536430597281,-4.037832080545169
TCGA-B0-4706-01,-2.1762847234409124,-0.8980033984132346,-1.4389814120596274,-0.5862769815133952,0.9166190956498054,-0.30037271746473165,3.047020402093184,-0.4300978449475747,0.1425033956489028,-0.08225063252639281,-0.19694996023114072,0.2183167571178056,-0.05765540446566763,-0.39666125168152616,-1.6703622757652388,-1.690031060346767
TCGA-ZF-A9RE-01,7.635927022480193,3.694314702079995,-1.9443406600464126,2.1060385216647353,-3.135274771624944,4.699204539437155,-3.0308010703418535,-0.85743214194234,-1.4183374712560906,-1.6090228045844985,-1.0583148585388187,0.5053120442248685,-0.5883415821219922,-1.8675739647122156,1.3409794272530464,-0.22775293082560696
TCGA-OR-A5L5-01,-3.904813965954274,5.617479759828981,2.1431359781708417,-0.7833958808940993,0.7484191702704811,0.4582618939225765,0.39683730740449524,0.21277169866319112,0.1523370724749495,-0.044696974269657234,-0.24818080408767063,0.11940852130192121,0.4032019753958661,2.210449435357138,0.2877524141585188,0.2972919971936871
TCGA-D7-A6EZ-01,4.388022162455744,3.0059097878355705,-7.561740424041232,-1.3665322215101745,1.43329864266793,-0.07283346526703241,3.1579077413758463,-1.0111516686479118,-3.2058971909284857,-0.8683172260725739,-0.34738007661915205,0.463479798021596,-0.38596470440932146,-1.3477474960693399,-5.480993566121724,2.9734630914220244
TCGA-DU-7298-01,-4.996104376174614,-3.407857066594703,1.7721277795898402,-0.29996022511131404,-8.880551482671871,0.39696130326410994,-7.1992838881238965,-0.3733622302518996,0.1861828102264378,-0.026068201128364814,-0.6916293341127601,-0.14672446299811587,-0.08098536182133939,-0.14378694689034377,-0.519130164635216,-0.6533972655263464
TCGA-E2-A9RU-01,6.2855034438159985,-0.11340322408869184,1.8094013750893236,2.051798802690499,6.273962123317739,9.963017896052781,-2.078964869041806,-0.6863440842028263,2.8043827746319963,4.554787820124539,0.01653031836514685,0.8205414412632863,-1.5313207177900736,1.101042703070776,7.915293918496766,-1.9453983826698813
TCGA-YL-A9WY-01,-2.109829487957674,-5.554833545370142,-5.632541045827961,-0.01072543023174423,-3.8773646367576773,-3.379722878515706,-3.383034678350274,-1.155044511221028,-4.761302360642628,0.022468643152000985,-0.40000691268489885,0.14509713744498332,1.1187962548540784,-0.6890808593606321,-3.4243111893698304,3.560984053766428
TCGA-C8-A130-01,3.8832542078683265,-2.412115452991558,-3.7659962344227194,3.3120031546197497,-6.468844166036999,-2.4002584130502926,-1.5744262432663019,17.776750402290034,1.9635256903798723,4.795689995846064,-1.020503076411987,3.9342878299513036,0.21730682749832628,0.7951755087023652,2.895304882760755,2.3641127084519593
TCGA-E2-A1B4-01,-2.1732044686569423,-0.8977126752471453,-1.4397585717966725,-0.5867940429892621,0.865003396306558,-0.3250875621200273,0.46194757889962285,-0.41613956223250936,0.07680092226731126,0.03259821327052645,-0.19067628578165424,0.27851994106567884,0.6764471330501455,4.689964182962779,0.432569338764016,0.3947972199361272
TCGA-TM-A84T-01,0.263497349359823,3.6430166268355393,7.633163266453889,-2.252142796459772,1.1240910072396184,-2.935391467258122,5.649464179171004,0.5278106064559498,0.66010340273459,-0.5934251970260168,-0.430127229537807,0.26211120470934035,-0.7448981645072589,-0.6279750357022982,-3.709356483975388,-3.777255311382463
TCGA-LL-A73Z-01,3.484268668107538,-0.5362433284054307,8.9215940305745,1.8385114505591555,1.3440348948655207,-4.967239196509143,0.6272351783207974,0.2959601997350252,0.7968205688166254,-0.8902317245882424,-0.6737614461880844,0.47937220492740573,-1.1738268134041845,-1.0346557145057427,0.900596957963544,0.6081327528852953
TCGA-F2-7273-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-78-7633-01,-1.8744580200264709,-0.8505462870961137,-1.1374167758025053,4.137618409805934,-3.838002550809846,-0.307812380401626,0.8346433767697471,-0.5724534759966472,0.27654398725422596,-0.2265583747836874,-0.5649749715362181,0.08626262761671019,0.18141779276090886,1.877336908626625,0.527374181215129,0.5726075913127073
TCGA-C8-A1HI-01,4.8548872237392375,0.6311085648510028,1.26426231917226,2.399734640291414,1.3836324981756145,1.3623447482355149,-3.33324746353939,-0.44768373604707373,-0.8050294286906948,-0.989109406360937,-0.8064260603015236,0.6065981271482632,5.421599851534239,0.17361602092943837,0.7523790111924946,0.42262951630760515
