,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
KMT2D,0.04952244184131187,8.529122597107456e-06,-1.127612039675512e-06,-6.731044494933292e-05,-1.4901828939494039e-05,3.771474316993835e-07,-0.0014374811533273157,0.033768781044576986,-1.2200328298970784e-07,0.001141736344214206,4.8717880783289815e-06,-0.019875581673077687,-0.016736825002632842,-0.05810809134074963,-6.92707177555687e-07,0.017644831827784545,-0.0002202672305607543,-1.193452236976516e-06
ZFHX4,0.05705030277348739,1.527891202878353e-06,6.550672808515528e-05,-5.210511497628212e-06,-2.2987972583573047e-06,-0.0021591204219792476,0.009793738618717344,0.00619974046898898,7.732754001360859e-05,0.002316157003428923,1.3522513248856295e-06,-0.025646520910453094,-0.028947642646640456,-0.08892005244633061,7.512197646708922e-08,0.015659799021708425,-4.0674949924451955e-05,-4.1417316708734774e-07
PCLO,0.04235455025204807,7.598703525548818e-07,2.3273418465019163e-06,1.2466814473804578e-06,-0.0035053673459974066,-4.781935334217391e-05,0.00011247931445831403,0.028031186003414317,5.64382475375785e-06,1.1492959134749121e-05,2.169189240272562e-05,-0.027496438563950225,-0.027751900344239105,-0.06447973946044387,-1.374419822957834e-06,0.009982539396403367,-0.0006642244464122671,-1.4530033930464874e-07
SPTA1,0.042551068304299465,2.5923526465364443e-07,2.6346578190831975e-05,2.7963469024020204e-06,3.533345972633529e-06,-1.5970684598350527e-05,0.023230902975321727,0.012152741395699164,7.729751115289056e-06,5.170622826191113e-05,2.6821396545489796e-06,-0.019149136195453817,-0.02260341590457458,-0.06316375486405824,1.88295312089866e-07,0.007597241348078481,-1.1187415233169637e-05,-6.558527148638232e-07
KMT2C,0.03604300138926763,4.786803554537711e-07,5.038678099203742e-07,-2.2845893120451146e-06,-2.0816157431544016e-06,1.4546564677786925e-05,0.00028404660270845187,0.015207384437909734,-2.3337657716079466e-07,-5.589919033920777e-07,-8.153577361619295e-07,-0.020855023284565375,-0.010854361879242757,-0.0431391101581415,-1.0881699891710562e-05,0.0248403980204984,-0.0002118043826403294,-4.6173163852017824e-08
OBSCN,0.02526274657726223,1.2424430863432684e-07,6.8755937807183e-06,3.4530356740357247e-06,-8.64907650419576e-05,-7.503729814144916e-07,0.0024944654279981044,0.03079029560442116,-1.0359284258091464e-06,5.187509654756208e-05,2.0818254225397175e-07,-0.026231546126135083,-0.028118128804093312,-0.06536330517509949,-3.1650892785767485e-05,0.012204024368494337,-0.00018328195864659397,2.0169038101213385e-08
HMCN1,0.0243487967513742,2.9416472443097045e-08,1.8595642122041226e-05,2.434143699026283e-06,-6.961923243651666e-06,-1.756924814383761e-05,0.0021236867639641104,0.024022453132932532,9.871147754991973e-07,1.1217874609098586e-05,-2.171636449957505e-06,-0.023127404079180524,-0.020729296270326613,-0.05419041586986451,-2.887799813447963e-06,0.01633178522725807,-3.4021943064122784e-05,-2.7947688263155845e-08
DNAH5,0.03745402664400336,1.5621136402168374e-06,9.52643671635533e-07,-2.4492181507792667e-06,-2.290550244489899e-05,-2.568918043030371e-05,7.285753189325386e-05,0.032702300426387707,4.5997480032953314e-07,0.00026786316564543966,1.9040802140473563e-07,-0.021900267468369837,-0.023323874592562733,-0.062125240308495415,-6.888697385111258e-06,0.010696252837813768,-9.010051994971037e-05,3.1603932354904715e-08
CSMD1,0.0288660651275379,4.1950953785491155e-05,1.7985161639191796e-05,1.402701944520671e-06,-3.788545731119813e-05,-5.0669706474095525e-05,0.002097209415564671,0.01875409131072447,9.71923730039266e-07,2.7802724749242677e-06,-8.571980593827327e-07,-0.020063074934023182,-0.025546092793568495,-0.07003861610873743,-1.665473775409477e-06,0.015540552591684005,-8.54288131990949e-06,-6.70923065870103e-08
FAT3,0.03812763053597941,2.8475232083263497e-08,6.1108965085201645e-06,7.119569330838923e-07,-4.328367685194773e-05,-0.00013849001425613334,0.004655867449673287,0.015288868592200132,3.805565086019159e-07,0.00029289640617169096,-6.026563641140315e-07,-0.017661387401368613,-0.032770279662772156,-0.06135205202546747,-5.309897578455642e-08,0.017188612437808434,-6.390471556798869e-06,-8.747218431259593e-07
XIRP2,0.04605069861032339,-2.5272957774398493e-08,1.1848670916521906e-06,1.1496920489409972e-06,-3.1545256036119663e-06,-3.436079820521874e-05,7.898774074901586e-05,0.015624533102506956,1.1461231316531987e-05,6.282361140295901e-05,5.116667907601051e-06,-0.01941114645142491,-0.021002033547757572,-0.06572688502463414,-2.5692177917710707e-07,0.016085813723128693,-3.351339088594028e-06,-4.908699169590422e-06
KRAS,-0.00249784887266029,1.4376343552514512e-08,0.03726788304782682,1.1574641329180036e-05,-0.0069116260303554965,-0.005484207568121914,0.07561212177470726,0.04312544208209861,-2.0462232534514412e-07,2.8957287257415684e-06,-0.05326892926993377,0.023878134252690985,-0.014739173109793719,-0.04007180061282514,-0.00033550733470312744,-0.018596115046416006,3.209694827413723e-06,-2.146219725041366e-07
FAT4,0.02740931216658369,1.073584893463935e-06,7.529629632133056e-06,-8.079986416045543e-07,-0.0008704442360107555,-4.82204935217719e-06,0.008578796745010863,0.032407598855702865,6.635188630000952e-07,8.235067067642992e-05,-1.0971349267732299e-05,-0.024203830543553045,-0.03620801804565529,-0.0643376708346367,-1.2137979166918493e-06,0.015015062955279901,-0.00044295939697428167,-3.6861949195681703e-07
RYR3,0.03891635016333343,4.044237011291145e-07,1.5213555146127878e-06,-2.132082477235208e-07,-1.2200051902407897e-05,-2.3045258501332895e-05,0.0018965932650208944,0.015573308567515187,1.6446912242456536e-06,0.00011948365528380028,3.030576954505359e-06,-0.020509069584615413,-0.023817212116131407,-0.05997705618012042,-1.2642014390562376e-06,0.011998617615520072,-2.3673113520101612e-05,-6.350017517335862e-07
MUC17,0.03850542860952668,1.1560037510794417e-07,1.2468482610789106e-06,-4.838767260220851e-06,2.419846394900894e-07,-1.714777471588685e-05,0.00010659864375529972,0.009486889005100816,9.920344823607595e-07,5.468400809838767e-05,2.5862569831976963e-06,-0.021389245031350822,-0.018301024211719953,-0.05771037816329829,-8.242183432811756e-09,0.009517085259708681,-1.000128282348873e-05,-7.476463868143045e-08
ARID1A,0.015562008088216393,4.738017529856794e-06,2.2235882883523713e-06,2.1728212999762745e-05,-0.00022929888189637855,-3.0661360152514757e-06,0.007458981691940204,0.030267243604725658,-1.1592462814117932e-06,3.4201781685074633e-06,-1.9109367805996027e-05,-0.019338431033939833,-0.024153946517807737,-0.03831076558628836,-1.0227807858977602e-05,0.01796448629957131,-0.00016398131657487035,-3.475404398783681e-07
RYR1,0.029106713939403922,-2.5478895315881257e-09,5.279581043251677e-06,1.181969749968758e-06,-9.69029214653609e-06,-2.3565739970882206e-06,0.0011311815958068275,0.017726974348256885,9.478838309054462e-07,1.0687963165943541e-05,-8.922820431938331e-07,-0.020439607690018582,-0.02726994089897849,-0.06264649488167973,-7.032719702803851e-07,0.00952127433985133,-1.4962119899029685e-05,-2.797399780367066e-07
PCDH15,0.03793698957280093,5.198589855701398e-07,2.1408606203534275e-05,-4.437171282504323e-06,-6.999860872130912e-05,-6.95527224544678e-06,0.0009453875187511771,0.016723867851225482,3.8287108059377955e-06,1.6320682368014296e-05,2.5366186175001993e-06,-0.01719406508477229,-0.01662180642766624,-0.06277324343427514,-4.146931072044773e-07,0.00870244077228074,-1.0270033554574292e-05,-2.0386652657191475e-07
