,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16
snoU13|ENSG00000239141.1,0.21610421477174055,0.12571017893150552,-0.1166975963070087,-0.00023740559838775704,3.774579412051889e-06,-0.003373629738432575,-8.694720933555692e-07,0.0031717192611979018,7.732321694614616e-06,4.6931704510592236e-06,0.03524736251058064,-1.0295081374513004e-05,0.0007154257565007817,-9.550323747484795e-07,-4.4837025145785774e-05,-0.00044678502992914916
MACROD2,0.02191094031343353,0.02982100612337609,-4.6442308718632835e-06,0.0024793752963601463,2.0865244883042695e-05,-9.075606916560432e-07,0.0006994812939385163,8.069333684228205e-05,0.002801167314728407,0.005492687254285945,-0.00011023039492232749,-2.7205490758374037e-06,0.0018770937237402934,0.04383949619675955,-6.550852224882726e-05,-0.0025870718340920114
IFNA8,-0.033967260435009645,-2.8242863545942735e-05,3.606333802888771e-05,4.949898947858202e-05,0.28089017885226764,9.879373023113695e-06,-2.670180147459224e-07,-1.4873592514075262e-05,-9.086923750967983e-06,-1.5281841637554328e-06,-4.69341537171765e-06,0.22377274537265887,8.099589716788887e-06,1.560271678000078e-07,-3.4938468700120216e-05,4.6523131856294656e-05
IFNA2,-0.033565206528339275,-2.764345320310042e-05,3.0272013388329146e-05,6.220125208852693e-05,0.2814036055649531,0.0001604484889192997,-2.2049534276349947e-07,-1.015735365179386e-05,-6.917260064245851e-06,-1.0626804338789384e-06,-9.656391298396466e-06,0.22506403977251557,6.005962443748686e-06,5.457932014938696e-07,-1.2884637753107745e-05,2.4659222759787306e-05
LINC00393,-0.0013963519773446333,0.004546152336863494,2.9816716795959536e-05,-0.011690984319620014,0.007956857697180028,0.000697973425559844,0.30502701674159055,0.004406454711711249,9.783753295810165e-05,9.662721521155671e-05,0.00010684036181725242,-2.514148224976618e-06,2.650412774069761e-06,1.5443344202849536e-05,0.05764351932230075,0.04409554095944046
TRAPPC9,0.10156836738767862,0.12986025291329337,0.20574389169399177,-0.020739694308321163,8.764742279426334e-06,-0.01753650226054566,2.644716930279678e-07,0.015200622436480788,1.1613159227791688e-05,-1.0390507767014e-05,-0.00031056105138966953,-2.583697069030321e-06,-2.0166611065266155e-06,-3.7927729592718376e-06,0.007710399368166213,-0.000355279936034237
MIR551B,0.21103721600196257,0.12360291445315776,-0.11412279760298642,3.222908141026421e-05,-4.3962644221615003e-07,-0.0022882799558588745,-1.6845409184426664e-07,0.0006303313011963631,5.4077208890140846e-05,1.3236976924913983e-05,0.03579044125884274,-3.6981414563757432e-06,3.232792556920171e-05,8.867559070407216e-07,6.8927673864255235e-06,-0.0001390694063929812
IFNA13,-0.03355754934074337,-2.3586239988449924e-05,4.267075046309933e-05,6.444101062690273e-05,0.2815677502350259,9.702184547744217e-05,-4.515185127792815e-07,-9.379467200368309e-06,-5.932307134642091e-06,-1.3470768481751584e-06,-5.795018174660472e-06,0.22645710909084135,2.9218753623586936e-06,8.046180880703305e-07,-1.2749627343672793e-05,2.214879812937309e-05
PVT1,0.11437999762941962,0.12151641181754769,0.19118560111082053,-0.010652848844384109,-1.1979882151214954e-06,-0.007123269914628707,1.6452361081868166e-06,0.1000761039093817,-2.7699559304392814e-07,2.1735039284128774e-05,-5.991907213556765e-06,2.0497709156476243e-06,0.000765564271522462,0.0003548373128327762,0.000503696858048995,-0.0008272235124433066
CASC8,0.11557925194608026,0.12263704696201633,0.19169679964969719,-0.011404775322951605,-8.343342752201402e-06,-0.0073176434281534905,4.21461537937287e-06,0.09900628414789753,1.6238157051634978e-05,0.0009954726918649558,-0.0004535543174419817,-3.884728522229301e-06,0.0001507615925611541,4.62267246174057e-05,0.0002359707440926124,-6.898057171924037e-05
KLHL9,-0.033895947292013916,1.3356995154208605e-05,2.7239668928722765e-05,0.00012380672476260736,0.2824191249085409,0.00013112310435502158,-1.7102244496634381e-07,-2.0828179891483984e-05,-4.507592375393424e-06,-1.351796756400585e-07,-4.433744975236976e-06,0.2324307914886139,-4.797998256092006e-07,4.309401858188304e-06,-6.878009203525505e-06,2.3191697624230555e-05
IFNA6,-0.03349778162771864,4.516339961742602e-06,3.744399354426851e-05,5.662990086021488e-05,0.2820765411096892,8.553392954036435e-05,-3.149621149929258e-07,-1.3146633018535792e-05,-5.7349095850461865e-06,-8.063351761008317e-07,-2.5554564715363448e-06,0.22995797280024172,-1.1823759916082136e-06,2.6712345612558173e-06,-7.06100638374604e-06,1.2481796157095362e-05
IFNA5,-0.03354698593250563,1.7251858130530124e-05,2.161489335645752e-05,0.0005544378721999888,0.2833371149028875,1.7618158544376358e-05,-1.440720934289534e-07,-2.328685294415091e-06,-2.863847763804608e-06,-1.8703568613518226e-07,3.96452342279132e-06,0.23491560594563124,1.130741293902114e-06,7.592725693289134e-06,-4.0449659063235497e-05,1.5218842600629391e-05
GOLIM4,0.21030360729075484,0.12325492894719162,-0.11419030547162157,2.047513522252048e-05,-5.834931198258362e-06,-0.0030257499005920166,-1.0602241599094539e-06,0.0012245934699185088,3.2409755038934845e-05,1.4134000731719227e-05,0.034915151298341746,-3.1509939741340675e-06,2.8368371102592422e-05,1.8542313639705278e-05,-3.2123383717236056e-05,-0.00019554762874971846
WDR49,0.2094504781933249,0.12267363365638596,-0.1131494491606453,5.530715646648469e-05,1.1361487663212136e-06,-0.001343314518857789,-6.215804716383668e-07,0.001328440961657098,1.0356658599978555e-05,7.666380298546161e-06,0.03437518545790067,-6.321382725457903e-06,-1.9762759944585396e-06,3.632332481843585e-05,-2.637094272412138e-06,-6.780994544654926e-05
RB1,-0.033641776386507005,-3.5170681588428423e-06,1.3476504617434324e-06,-0.01914886944217917,0.004030406219969413,2.4900392132568747e-06,0.31735428100610474,1.7767007926747733e-05,3.8116510611750602e-06,-5.812000964555025e-06,0.00020147815900675332,3.1097833022220615e-07,2.9389391842423228e-06,-0.008871585062236505,0.21665302097503122,0.203338726976126
PDE4D,-0.07833187026417564,-0.0304231460167494,-0.0012140570620939406,-4.436606699532368e-05,0.02617546002490829,-0.02246704086983004,-1.661066101993757e-05,-0.010775885300460065,0.0070836372508374474,-6.654338572346943e-05,-0.0020710101525461774,0.004576163102418508,0.0016177340381236353,0.07937823954381613,0.0074411995279550155,0.00188752621341323
SERPINI1,0.20994549874687932,0.12339926001979225,-0.11427159836131148,3.417100185481919e-05,-4.557777195699261e-06,-0.002890243961552956,-4.1783160509411333e-07,0.00047929813857129335,8.039812162920892e-06,1.1481601948443504e-05,0.03436326300602615,-3.492539719119662e-06,6.4648377578061695e-06,1.783502360393673e-05,-2.459511551782739e-05,-0.00010711843687353263
ZBBX,0.20965150173981076,0.12303761617230669,-0.11387064743704431,4.734583934884348e-05,-7.781487962921086e-07,-0.0025521163196701264,-4.950157302443974e-08,0.002304633978453658,2.623064666836806e-05,9.396189607857167e-06,0.03487307064893067,-2.4480580977370917e-06,2.5031100748360265e-05,2.942250168674976e-05,1.1991852237927774e-05,-9.956596311325176e-05
MYC,0.11630114049062686,0.12212477518138488,0.19115698356234387,-0.010507945249507593,-5.22242309219194e-06,-0.007282898441320724,7.297665546132208e-06,0.09871667384157741,5.7011451040786695e-06,0.0003087363947460414,-0.00010463782199812946,-1.527984399453555e-06,0.00032245055879990517,0.0001558312509418731,0.00039284068838829134,-3.315799517218076e-05
CCND1,0.059520085655619046,0.010920254951285001,0.009430305320864732,0.003102950557531694,-0.014537708200079007,0.009443640862673849,-4.9051765806634594e-08,6.763757917120975e-05,-1.5059963870673747e-06,0.49177183225188836,1.2568774611885437e-05,-1.3443623627040244e-07,-0.005189162154915332,-0.010374187596648855,-4.630857539247438e-06,5.636127941918586e-05
IFNA14,-0.033612816217339414,0.0017299887898073248,-6.983202077365862e-07,0.00012461715293147978,0.2848520386382457,0.0002733343226030087,-2.6386355622621044e-08,-1.3135364702281648e-06,-8.07928480639105e-07,-6.071053578784883e-06,3.604397947425276e-07,0.24203351271249093,-7.063044945753195e-07,7.17670994018825e-07,2.0259829552839363e-06,6.747540306929728e-07
SERPINI2,0.20960234455762422,0.12321222350763424,-0.11415412215271711,4.661354325236655e-05,6.000178380079254e-07,-0.0025710391927618167,-1.2922351223336205e-07,0.0014325484687298985,9.671342095295735e-06,6.40508658087741e-06,0.033989888962298424,-5.65856649944652e-06,8.355257554613488e-06,3.511245208444057e-05,-1.147863589904658e-05,-7.024443376396453e-05
ORAOV1,0.05955101303761106,0.010731849143090224,0.0093980206097913,0.003125854682859144,-0.014472279883288402,0.009405817256085889,-5.292503066078184e-08,5.3766722574090656e-05,-3.4435166433395404e-06,0.49201731757536266,1.2554504987475471e-05,-9.954090883264562e-08,-0.005164131362672733,-0.010217431570616355,-7.434206634080097e-06,5.0254932136417366e-05
PDCD10,0.2100709803680094,0.12333465733204978,-0.1142895342405783,3.446402485393854e-05,-1.582200612338414e-06,-0.00165250101280029,-3.6669774454552764e-07,0.0005940505424106632,5.564154801481221e-06,1.0165468452856396e-05,0.03468033353548624,-5.523336277950501e-06,6.863644891141178e-06,2.5127187167228587e-05,-2.246179113908746e-05,-0.0001297594658919569
SHANK2,0.05625987705004422,0.010988848957440922,0.004047744597899504,-0.0002597452678745455,-0.013025128328401378,0.005925859271056412,3.4722256334594376e-06,0.00026385782305483283,3.322568486617004e-05,0.4525101502344295,-9.639998547863934e-05,2.4242118637368365e-06,-4.706563501287196e-05,-0.009336499202167363,2.3483752908494128e-05,-1.7548025821571063e-05
IFNA17,-0.03309136782366132,0.0019130029479218038,1.6556885851106963e-06,0.00013468300582449716,0.28587203793263877,4.401754513153548e-05,-1.9919698995622197e-07,2.054328762025516e-07,4.988457486018679e-07,-7.813782729714025e-08,5.2631741588997924e-08,0.24439081491449408,7.535616856913036e-08,5.449829622091396e-07,-2.753807588299331e-06,2.2770326810989434e-06
FGF19,0.059153564791763424,0.010643344070882193,0.009470126808455123,0.002907605992432312,-0.013966396465964105,0.009907977160888736,-3.2286760154930776e-09,-3.7076232108779564e-06,-1.2183735519300446e-05,0.4932776911720718,1.4737589184753697e-05,-5.628017595204142e-07,-0.00510712602327392,-0.010132743200607983,-1.3842893737144112e-05,3.2600145846731905e-06
IFNA4,-0.03277383796781579,0.0028746899823675447,1.9847506200593427e-05,4.521321624998859e-06,0.2856975445648382,4.845654401532008e-07,-8.824358552826347e-09,-2.475021426196563e-07,-1.9013462198853978e-06,-5.861621763910994e-07,-5.098162363444848e-07,0.24306985239086984,-2.5673859428601757e-06,-1.1613626632772478e-07,1.2164197398287898e-05,-3.970821585094843e-06
CCAT1,0.11471100410981282,0.12392345631905373,0.19326746829166117,-0.013251764055766897,-2.2412840530002362e-05,-0.006621580844145993,1.0032178207662966e-05,0.10106147608537698,3.013733990694807e-05,0.003629812907096598,-0.00034064611995193126,7.773084833225096e-07,9.581840678833114e-05,4.360892745755975e-06,0.0020798165010029947,-9.263429688453653e-05
TMEM75,0.11307940967422475,0.12377846135348644,0.194237007028073,-0.01219594591200368,-1.1241241493947305e-06,-0.008230976499758371,6.338412745165848e-06,0.09992362077598517,4.74436207503094e-06,7.3830488519913535e-06,-0.0003011696031487986,2.1612626499220905e-06,0.00015277533909322655,0.0001605457970258619,0.000187335761088343,-0.0003097409678614293
POU5F1B,0.11592895141525272,0.12314697254842764,0.19373398621493398,-0.012052969055582733,-5.6042576943928555e-06,-0.007851632422418885,6.571269367772888e-06,0.10012290308153914,8.921497231945808e-05,0.0005095368857657126,-0.00032065148320320084,-4.506729186964259e-06,0.000412151757765858,2.1547862562316995e-05,0.0002633947176125752,-2.636687992922911e-05
RNY1P8,-0.0032458411504558992,0.0035294492919083604,0.00016671843942899184,-0.013140583631637946,0.009383266375503973,0.0004061730297711227,0.310335873209046,0.002591332287548631,0.00015878956920162602,2.4906879092002895e-05,3.387641587664147e-05,-1.141041332498114e-06,2.263302273180614e-05,1.4888043356030163e-05,0.0587189705028539,0.048162267821342926
IFNA10,-0.03308620731253288,0.002338964541267404,-1.2352375407209415e-11,-1.593206697434366e-11,0.28597181954063267,-1.563544439640694e-11,2.57575063528933e-14,4.3961197912532244e-13,1.6077005285549963e-12,1.04513398251973e-12,9.212460491870132e-13,0.2459730750781829,2.6802857410355017e-14,-1.3005828329459713e-13,3.587507840608252e-12,-2.9057503195913822e-12
IFNA16,-0.03308620731253288,0.002338964541267404,-1.2352375407209415e-11,-1.593206697434366e-11,0.28597181954063267,-1.563544439640694e-11,2.57575063528933e-14,4.3961197912532244e-13,1.6077005285549963e-12,1.04513398251973e-12,9.212460491870132e-13,0.2459730750781829,2.6802857410355017e-14,-1.3005828329459713e-13,3.587507840608252e-12,-2.9057503195913822e-12
IFNA7,-0.03308620731253288,0.002338964541267404,-1.2352375407209415e-11,-1.593206697434366e-11,0.28597181954063267,-1.563544439640694e-11,2.57575063528933e-14,4.3961197912532244e-13,1.6077005285549963e-12,1.04513398251973e-12,9.212460491870132e-13,0.2459730750781829,2.6802857410355017e-14,-1.3005828329459713e-13,3.587507840608252e-12,-2.9057503195913822e-12
RN7SKP298,0.20930454550000951,0.12175542225979424,-0.1131623275279599,6.142015142315912e-05,1.083931522709973e-05,-0.0023391154702142114,2.895839721200385e-08,0.0007752438725108675,4.848812131014688e-05,2.093786997360035e-05,0.03454936123917722,-3.9304490744711464e-06,-8.443097798777503e-06,2.065001529012834e-05,-1.5233820809969036e-05,-0.00023900886165237575
AGO2,0.10477500499466774,0.13449183502695963,0.20852268124341633,-0.022042593348208808,1.388341861656772e-05,-0.019237270983178782,-1.9972614697064975e-05,0.005593148003790117,-8.327092850845984e-07,-5.992859001295193e-08,-0.00017027610434030196,-2.811475674275334e-06,-1.7427246669994537e-05,-1.4060595711970092e-06,0.008849329765833733,-0.007012325467279678
SPATC1,0.10623785519443935,0.13730040603331023,0.210261123973526,-0.02388299367356647,-0.00020903525654641274,-0.02160914161307341,-4.536115710983303e-06,-0.05135066431392759,-1.4321464597735885e-06,-1.1274455437100546e-05,0.0015826764095203567,1.3519444792662164e-07,-0.00018466135349567324,-2.527053196611262e-06,1.1652005095971193e-05,3.5107210925279048e-06
OPLAH,0.10629844822155585,0.13707329939071547,0.2104900433014083,-0.023829421927120353,-6.104482761202979e-05,-0.021701719354821777,-4.0076624643868626e-05,-0.05317164195463822,-6.643794323183501e-07,-6.550245926463365e-06,0.0019061588528485832,3.324067463618081e-07,-3.08174262021333e-05,-1.1168407253226434e-05,2.7824644324000946e-05,2.109989700433474e-06
MIR1205,0.11408930936790505,0.12381215249113632,0.19498405254517784,-0.011976110290736832,8.492085164288468e-07,-0.008521180748669047,2.3157501228943935e-05,0.10000763550697847,4.877304889390428e-06,1.4179012276820181e-05,-0.0006423764083819006,-1.3823462829759336e-06,0.0002512915895004832,5.758833643381078e-05,0.0001776125208215736,-0.000275729536476353
MROH1,0.10615066191139949,0.13776437647176337,0.20981467505956372,-0.02366336105895821,-7.236593919848715e-06,-0.023316969150943744,-2.1526527576682126e-07,-0.06419382993161091,7.166618942468759e-06,1.5313032364464446e-07,0.0017280372314251954,2.712754965461993e-10,-1.5775592282853693e-05,-5.57046856199216e-08,1.7614360108595434e-06,-3.6692427700429775e-06
PARP10,0.1062776405668764,0.1372811304714954,0.2104166448443087,-0.023820017644304893,-1.6965469220519072e-05,-0.02152257011497317,-1.3175183497208897e-06,-0.04902258407267918,-2.6079979707293135e-06,-4.4870814219942895e-05,0.0014474137159539782,2.715658849704605e-07,-0.00027567336530976143,-1.7146113480107882e-06,-2.5980397600566946e-06,-1.0035692126947106e-05
EXOSC4,0.10608548442085525,0.13714530762433455,0.21069160524049474,-0.023870711272510982,-1.95494848361279e-05,-0.02213835623316368,-6.24481313517526e-05,-0.0540683869472625,-9.145573426832199e-07,-2.6061432232253913e-06,0.0015689414983948084,3.92262307287192e-08,-6.119620754060321e-05,-3.1236201836767832e-06,2.9102781990130334e-05,-1.559717309968918e-06
GPAA1,0.10640296208517419,0.13730443224731145,0.2104699907235649,-0.023696539860864407,-1.5103362413628844e-05,-0.02232942461530731,-3.7304165486506206e-05,-0.05629764449367992,-1.0498996096070044e-06,-7.740905207320764e-06,0.0014175666408945168,2.8604918119079713e-07,-4.984253075173627e-05,-2.3617094357973513e-06,2.38491360552141e-05,-9.787571701150981e-07
FAM203A,0.10616153738117794,0.1377240576445077,0.21006280996629853,-0.02389128437165259,-2.5916475529895538e-05,-0.023020321156308244,-1.6864728870286459e-06,-0.06146773101635598,1.773013630393793e-06,-9.783504797872886e-08,0.0016786461891525168,3.673234541701963e-08,-3.659292482083436e-05,-3.390606109952251e-06,7.087821903169949e-06,3.1318340879556646e-07
SHARPIN,0.10630675692721714,0.13745788473853848,0.21020901711103765,-0.023726056979784582,-4.791627271175373e-06,-0.02259007226614403,-0.00011913292200036651,-0.05873009158898886,7.544525967855102e-08,-1.3506083688937982e-06,0.0015397506052215867,1.6974808412929943e-07,-7.373725482817641e-05,-9.079411842915997e-07,2.051802939385731e-05,1.2990276584926857e-06
CYC1,0.10631564679345994,0.13754735024641676,0.2101898786081606,-0.02378980932859131,-3.1812739469281775e-06,-0.022535734736447065,-6.112042093841852e-05,-0.058427106750100585,5.099784155562992e-08,-1.357849104526593e-06,0.001648529934088755,1.7207517637442945e-07,-7.028943247528412e-05,-1.2215408613711501e-06,2.1289192014068358e-05,1.2936161664267521e-06
MAF1,0.10626431720911236,0.13751069288843215,0.2102326198013062,-0.02378566101294204,-3.4198033892297676e-06,-0.022539925795288764,-7.122363106400789e-05,-0.058746698588015456,1.2986379774810393e-08,-1.2433934681813454e-06,0.0015071172613932088,1.5850941386990858e-07,-7.27219970359001e-05,-1.1450663194123288e-06,1.8895552071479875e-05,1.2330069517606915e-06
ADCK5,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
ARHGAP39,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
BOP1,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
C8orf33,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
C8orf82,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
COMMD5,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
CPSF1,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
CYHR1,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
DGAT1,0.10540025804140757,0.13791759940973047,0.20907789917907502,-0.02351691843638855,3.6170389199306095e-13,-0.023559223900839855,2.5923769510441298e-14,-0.07230122559585893,0.0010122294389471077,0.0018851960210073506,0.0018047650698585678,8.044758408642127e-14,6.974066696743254e-05,1.492392130111158e-13,1.7310724138734017e-12,-2.6972803576772283e-12
