,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
ANK1,-8.723150823942282e-05,0.15827695251198962,0.019512336268006424,0.0005259318527521152,0.00747736105668253,0.0009039698680371994,0.019058507719480183,-0.0773661366464721,-0.03572580953129595,0.2214995108093987,-0.003376866532175791,0.02565838300613644,0.0033184019826837945,0.0001314508024843696,0.007988229798554103,-0.0035376189667840796,2.0270134852368977e-06,0.021165697920611598
UNC5D,-0.07893525929597627,0.19246841929558803,-0.010994857637580038,-0.00339452853204027,0.0051291448715510765,6.466706003117599e-06,0.007709289867558606,-0.032490716204019075,-0.022672599374902187,0.10755110103174062,0.00860348566666801,0.014016485169263064,0.016878544799980397,-0.00034759056788310057,0.010587004629403976,0.012419077325725312,-0.013064123630896042,-0.0239736445490416
RN7SKP201,-0.06802822235650569,0.1888376061959695,-0.009900854306912895,-0.005197907171890939,0.007918634531412732,0.0010710710116606016,0.008571706786939576,-0.040497394352853516,-0.02994906810903456,0.1316236196126453,0.006991442894567746,0.01679870186652399,0.016423804656962415,-0.0006443436553014386,0.010614261128809862,0.011993504123941845,-0.015156063836414983,-0.013455513710964082
RNA5SP251,-0.15169499868846947,0.20988507784889135,-0.028860879707626675,0.013607033822880357,0.0002488128410595993,4.462867055286732e-05,0.012855506715606969,0.0053424983450635006,-0.0007652077435680603,-0.04173552619384923,0.0006577693000601109,0.00044985263159499363,-9.633088416287844e-05,-0.014014534248482756,0.0005097665709405481,0.008720090930567515,2.825750660820278e-05,0.0452539661670583
KAT6A,0.00012003368960789502,0.15800766346966547,0.02129157792426909,0.0018331327272778986,0.007209910237062454,0.0016345705933074638,0.02021616774538168,-0.07607834415694051,-0.03568477615569958,0.22019640573059385,-0.003901553119192517,0.025590182085223408,0.0012511985901826552,0.0001213807582211901,0.008605976875435116,-0.003833607047309811,6.776810283893918e-05,0.02087709639377567
NRG1,-0.11631162574870603,0.20868885672659634,-0.02167551671520821,-0.0003352966264616402,0.00016375433210428939,0.00023883845722810784,-1.0205863931478118e-05,-0.009248645659767164,-0.007998304098707559,0.03091554899667008,0.00754312392698962,0.001554477235309322,0.011456990496958752,-0.010544801261086076,0.014876802220151704,0.0037332100548958876,-0.008008150892737665,-0.056324287810237364
AGPAT6,-0.005297627430117401,0.1615906068615314,0.018463565357973586,0.0004404208809669377,0.010053025565237036,0.0004202277921873142,0.019733197842831632,-0.07783390998424881,-0.03615238136114911,0.22335594103368303,-0.0008490544467079497,0.025789708707913295,0.00857015671513996,3.90570380909391e-05,0.007973183843646217,-0.0016783956861573602,-0.0006787680949206747,0.019579291874572545
SGCZ,-0.1452252538686573,0.222162475291544,-0.03185723163941056,0.010959460905196873,0.003531169378274069,-0.00016559073613267488,-0.004778272360094756,0.01986685091706251,0.014962222582507591,-0.03257315124148267,-0.0016230874448894123,-0.0024759078637101766,-0.000468414413890227,0.00015233897153346017,-0.016474996491762872,-0.0005540548285871863,1.2752827155613583e-05,-7.649822980367091e-05
RN7SL149P,-0.0014105588490543023,0.15958575766466399,0.019841118904651806,0.00045275590502704137,0.007787473791947654,0.000805371423349332,0.018991806709489262,-0.07612497817768758,-0.03688311758219967,0.2211728473479377,-0.0030994616595068996,0.026026747782863863,0.00410124733497773,1.3505152535059387e-05,0.007660225453663737,-0.0028611889842329007,-5.0847162912206514e-05,0.020785696561213932
GOLGA7,-0.006563231462235239,0.16363550733322113,0.016751869382133175,0.000237468001102736,0.011121990742712666,0.0002055527408050019,0.0199851754023506,-0.0777333905437847,-0.03556087646033159,0.223348309413967,-0.0008160208656474837,0.025704975206552412,0.010665548004245014,1.5673321204722116e-05,0.008353599690945358,-0.0004470017460865428,-0.004022682237031778,0.018722114554505814
MIR486,-0.004869095994792918,0.1617188807125624,0.018275732695707345,0.0007458175963011155,0.009702601589684329,0.0003245722832152808,0.01996496606803278,-0.07755558887028467,-0.03605789816044804,0.22331750747099974,-0.0008708760576938721,0.026281522665511398,0.007707753857109298,-4.9916949364487964e-05,0.007745416844614585,-0.002409915770314041,-0.00014368704357810172,0.021087518018305825
GINS4,-0.006589345238145207,0.16360128919890102,0.017451417246849774,0.00032192192317331977,0.010339752666445462,0.00020181463817908637,0.01993868119914185,-0.07745525120610826,-0.03625395812576422,0.2238899698217244,-0.0004959118845783709,0.026224298366795348,0.010549302651532937,0.00010672687843824445,0.008978254737536656,-0.0005705218030053349,-0.0033833232519322096,0.018633081665310514
SFRP1,-0.00813547936809402,0.1653669312693372,0.01524609416291873,-0.000701210146084686,0.0106296353828947,0.0021854496460198547,0.019163284951672455,-0.07718687002703781,-0.035346764652749496,0.22333930331726798,0.00027759893818687877,0.02644805242105168,0.011938163215360138,0.00017128316307706007,0.00890650501875023,0.00037831817905412547,-0.007702438763868705,0.019233398331600888
SNORD112|ENSG00000238966.1,-0.00014708485897419764,0.15829675290460268,0.021447720000835977,0.0021157772126226644,0.008322334794567043,0.0016047045695890554,0.02051049819588315,-0.07642256231734071,-0.035448689026741,0.22017743147465094,-0.004214555770624323,0.025470833291271755,0.001227064287723838,0.00011200326462832409,0.00848354424997141,-0.003896688235813972,4.1003628585818074e-05,0.019846743927583697
MIR548AO,-0.008538159340348047,0.16569096869272654,0.014842306972149414,-0.0006668364445276986,0.01060719790614091,0.001929047686940032,0.018819254608679878,-0.0769563257611052,-0.035675597501070626,0.2232223312053235,0.00040623451991340676,0.026696579488765804,0.012153591386065567,0.00014801303045346026,0.008497524915810871,0.00035845081052915845,-0.007395423987215316,0.019193703771348537
AP3M2,-4.956433558930108e-05,0.15861015715151625,0.023003457400159556,0.003537241747182643,0.0071367048882024905,0.001245189890185248,0.02102855480213718,-0.07755347763180867,-0.03604755663559815,0.21922951491490303,-0.0029274876786583876,0.025959850157363917,0.0008206123175067055,0.00012229308691576304,0.010033673443640147,-0.004071555408675191,0.00011907369460002629,0.020048125278339157
